TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
29-Aug-16,97.3,97.78,96.55,97.24,64000
26-Aug-16,96,98.9,96,96.29,1192000
25-Aug-16,96,96,95.62,95.83,8000
24-Aug-16,96.51,96.69,95.6,96.03,34000
23-Aug-16,97,97.2,97,97,21000
22-Aug-16,97.5,98,97,97.76,96500
19-Aug-16,96.5,97.9,95.5,97.61,141500
18-Aug-16,98.05,98.4,97.1,97.33,2740000
17-Aug-16,97,98,96.5,97.42,276500
16-Aug-16,94.5,96.71,94.5,96.61,508000
15-Aug-16,93.99,95.2,93.99,94.81,117000
12-Aug-16,93,93.98,93,93.52,276500
11-Aug-16,92.68,93.5,92.25,93.32,62500
10-Aug-16,92.5,95.1,92.5,92.98,572500
9-Aug-16,90.5,93.21,90.5,92.6,387500
8-Aug-16,91.5,92,91,91.1,54000
5-Aug-16,90,91,90,91,20500
4-Aug-16,90.99,91.3,89.5,90,52500
3-Aug-16,93,93,90.25,90.77,132000
2-Aug-16,92,94,92,92.8,199500
1-Aug-16,90,92,89.02,91.85,839500
29-Jul-16,89,90,89,89.3,92000
28-Jul-16,89.4,90,88.95,89.31,203000
27-Jul-16,87.25,89.8,87.25,89,208000
26-Jul-16,86.65,89,86.65,87.22,1080500
25-Jul-16,87.5,87.5,86.8,86.87,37000
22-Jul-16,88,88.5,86.8,87.02,2101000
21-Jul-16,88,88,87.31,87.61,18000
20-Jul-16,87.99,89,87.9,88.05,105000
19-Jul-16,87,88.15,87,87.75,69000
18-Jul-16,86.51,86.56,86.51,86.56,2000
15-Jul-16,87.02,87.9,87,87.35,63000
14-Jul-16,86.99,87.5,86.99,87.5,21500
13-Jul-16,87.9,88,86.49,86.8,59000
12-Jul-16,87.5,87.99,87,87.66,86000
11-Jul-16,88.49,88.5,87,87.1,30000
4-Jul-16,87.51,89.35,87.51,87.88,17500
30-Jun-16,87,91,87,89.96,1010500
29-Jun-16,85.5,88.1,85.5,86.98,488500
28-Jun-16,84.5,84.75,83.51,84.19,336000
27-Jun-16,85,85.25,84,84.77,107000
24-Jun-16,85,89.9,83.05,85.48,2373500
23-Jun-16,87,87.5,87,87.17,1500
22-Jun-16,86.99,88.95,86.99,87.26,9500
21-Jun-16,87.5,87.5,87,87.03,13000
20-Jun-16,90.49,91,88,88.03,167000
17-Jun-16,90.25,93.62,90,90.79,205500
16-Jun-16,84.01,89.2,84,89.17,2709000
15-Jun-16,83.07,86.49,82.6,84.96,117500
14-Jun-16,82.85,83,82.5,82.94,96500
13-Jun-16,82,83,82,82.87,18500
10-Jun-16,82.95,83,82.23,82.9,76000
9-Jun-16,83,83.08,82.8,83,52000
8-Jun-16,82.83,83,82.5,82.83,94500
7-Jun-16,83.05,83.4,82.75,83,126000
6-Jun-16,85,85,82.8,82.92,3889000
3-Jun-16,84.9,85.2,84.3,84.31,69000
2-Jun-16,84.98,85.2,84.98,85.2,3500
1-Jun-16,85.5,85.5,84,84.47,109000
31-May-16,85.2,85.3,84.9,84.98,22000
30-May-16,85.96,87,85.5,85.86,29000
27-May-16,85.5,86.25,85.5,85.94,41000
26-May-16,85.2,85.75,85,85.47,119000
25-May-16,86,86,85.5,85.74,107500
24-May-16,86.22,86.3,85.79,85.8,62500
23-May-16,86.6,87,86,86.42,219500
20-May-16,88.5,88.5,87.55,87.77,106500
19-May-16,88.5,88.6,88,88.18,70000
18-May-16,88,88.5,88,88,44000
17-May-16,88.5,88.73,87.7,87.72,33500
16-May-16,88.49,89,88.03,88.25,138500
13-May-16,87.77,88.6,87.77,88.08,118500
12-May-16,88.97,88.97,87.99,88.01,102000
11-May-16,89,89,88.3,88.33,152500
10-May-16,89.86,89.86,88.6,88.96,45000
9-May-16,90.49,91.1,90.01,90.69,269000
6-May-16,90.1,90.9,89.71,90.48,887000
5-May-16,90,90.66,89,90.07,481500
4-May-16,88.5,91,88.01,89.62,852000
3-May-16,88.5,89.75,88.5,89,290000
2-May-16,89.97,90.75,89,89.36,185500
29-Apr-16,88.7,90,88,89.66,701500
28-Apr-16,90,91.5,88.5,88.7,3496000
27-Apr-16,90.05,90.8,90.01,90.4,39500
26-Apr-16,87.5,90,87.4,89.9,332500
25-Apr-16,87.2,88.5,87.2,88,34000
22-Apr-16,90.5,91.25,89.75,89.92,116000
21-Apr-16,90.05,93,90,91.25,190500
20-Apr-16,92,92.01,92,92,6500
19-Apr-16,89.99,92.88,89.99,92.2,102000
18-Apr-16,89,89,89,89,2000
