TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
19-Feb-10,123.88,127.9,122.6,126.83,3097178
18-Feb-10,121.74,124.99,121.81,123.88,1131442
17-Feb-10,120.82,123.5,121.3,121.74,326272
16-Feb-10,119.84,121.35,120,120.82,223855
15-Feb-10,121.82,120.99,118.66,119.84,237368
12-Feb-10,120.18,122.88,120.1,121.82,441950
11-Feb-10,119.49,120.5,119.61,120.18,164237
10-Feb-10,120.57,121.26,119.2,119.49,144480
9-Feb-10,120.8,122,120.3,120.57,298575
8-Feb-10,121.53,122.5,120.4,120.8,229206
4-Feb-10,121.53,123.6,121,121.53,375188
3-Feb-10,120.22,122.48,120.48,121.53,282233
2-Feb-10,121.16,122.19,119.5,120.22,149553
1-Feb-10,121.35,121.89,120.11,121.16,167800
29-Jan-10,120.58,122.25,120.65,121.35,205454
28-Jan-10,119.66,121.4,118.4,120.58,478973
27-Jan-10,120.28,122.15,119.1,119.66,215788
26-Jan-10,120.41,121.8,119.8,120.28,185146
25-Jan-10,121.96,123.01,120,120.41,369460
22-Jan-10,125.7,125.7,119.61,121.96,2317213
21-Jan-10,132.15,132,125.55,125.7,1769549
20-Jan-10,134.16,134.85,132,132.15,513714
19-Jan-10,133.65,135.7,133.75,134.16,318598
18-Jan-10,134.92,135.9,133.28,133.65,279892
15-Jan-10,134.23,136.4,134.31,134.92,604078
14-Jan-10,135.11,135.9,133,134.23,634376
13-Jan-10,135.38,137.49,134.01,135.11,697265
12-Jan-10,133.78,136.5,132.8,135.38,1540569
11-Jan-10,133.26,135.49,132.6,133.78,913376
8-Jan-10,133.61,134,131.5,133.26,1042705
7-Jan-10,128,134.4,127.67,133.61,3268357
6-Jan-10,127.69,129.99,127.41,128,926924
5-Jan-10,123.79,128,124.31,127.69,866016
4-Jan-10,123.44,124.7,123.2,123.79,121296
31-Dec-09,126.5,126.14,123,123.44,472294
30-Dec-09,125.34,127.85,126.11,126.5,458337
